RAD1_cam1_X,RAD1_cam1_Y,RAD1_cam2_X,RAD1_cam2_Y,RAD2_cam1_X,RAD2_cam1_Y,RAD2_cam2_X,RAD2_cam2_Y,RAD3_cam1_X,RAD3_cam1_Y,RAD3_cam2_X,RAD3_cam2_Y,MCIII1_cam1_X,MCIII1_cam1_Y,MCIII1_cam2_X,MCIII1_cam2_Y,MCIII2_cam1_X,MCIII2_cam1_Y,MCIII2_cam2_X,MCIII2_cam2_Y,MCIII3_cam1_X,MCIII3_cam1_Y,MCIII3_cam2_X,MCIII3_cam2_Y
478.043273884,85.3280377482,570.426141558,73.5645661612,483.180967408,108.5104858,557.865016927,98.6131479166,480.676291542,142.869969473,569.53073209,132.910732441,561.123259756,847.334323695,432.638004529,887.293868662,581.732253951,841.716329463,414.218033073,884.586535023,575.818014933,875.001341603,408.568177432,918.719667067
477.960420296,85.4002152004,570.552675687,73.7058847264,483.35027886,108.412455521,557.939243911,98.653388015,480.236238103,143.00493286,569.444761723,132.97532352,559.887589513,847.423418836,431.39504155,887.04238671,580.539267815,841.867910942,412.72067752,884.467336427,574.650657799,874.938329693,406.983133063,918.386191701
477.87554366,85.511316103,570.371573683,73.5094770714,483.17610436,108.240718109,557.878696239,98.5007519729,480.127570614,142.757568713,569.440522752,132.924806732,558.91230093,847.143593313,429.94238815,886.827114703,579.268267565,841.779323311,411.316841524,883.977942219,573.515241015,875.060036497,405.429375129,917.825257786
478.273836818,85.0368118329,570.218693561,73.6018656469,483.151720745,108.160045791,557.905182266,98.7537202013,480.570333685,142.995212551,569.420102911,132.842008594,557.361123534,847.240381404,428.663431658,886.428373058,578.237610267,841.579600128,410.085007661,883.615283844,572.138242416,874.717936593,404.076711503,917.394460614
478.093769229,85.4491283362,570.311163765,73.5851726435,483.245698938,108.225407753,557.917656118,98.7364894161,480.260227696,143.1036459,569.491809731,132.8313777,556.302012351,847.108755268,427.328636636,886.114443108,576.759497677,841.774056116,408.671787171,883.382807067,570.778175975,874.75503621,402.53405594,916.920585513
478.000679812,85.4727776582,570.212573913,73.5805705833,483.00879463,108.193844248,557.778712975,98.597176208,480,143,569.390693703,132.969584282,554.963752062,847.244171768,425.762716642,885.731802489,575.558115525,841.65563022,407.193919214,883.072542238,569.580857438,874.81661757,401.136329021,916.603902925
478.341863195,85.6323592545,570.386213054,73.4118753027,483.09231251,108.232031573,557.84783055,98.7579667298,480.217958201,143.008295654,569.337497599,132.978107694,554.198102439,847.002429529,424.412381057,885.455151621,574.350605222,841.6149751,405.936741531,882.588696931,568.372113573,874.613134519,399.569645616,916.329904462
478.206229361,85.4509156522,570.390927178,73.411210743,483.334123028,108.110098554,557.826921246,98.6162989703,480.393643482,142.928868644,569.511866387,132.914005997,552.78323642,846.99624623,423.144517749,884.994977844,573.260415498,841.525629815,404.289982843,882.444881125,567.170179311,874.531196968,398.066543862,915.919558956
478.225338565,85.4239499684,570.186731626,73.5693635472,483.093756915,108.230177036,557.70698196,98.7197056177,480.307127171,142.8463384,569.365115118,132.946472039,551.690298026,846.849494403,421.778805789,884.575230092,572.134773872,841.315956657,403.035069405,882.029975544,565.745609608,874.571915946,396.552733153,915.172934132
478.251649555,85.2768252302,570.211840355,73.5602464418,483.015929479,108.408706384,557.781083967,98.5358403127,480.331410406,142.939653575,569.287334457,133.014425633,550.322228933,846.895488899,420.455403357,884.208847671,570.893751855,841.151645495,401.576976681,881.516134921,564.278828294,874.276041993,395.079253953,914.802394688
478,85.5,570.325904014,73.5654525811,483.007353167,108.086180195,557.76932961,98.5807983002,480.14428464,142.742077478,569.527018852,132.843189487,549.202038317,846.73319455,419.008207706,883.7642929,569.798749452,841.212938138,400.284901645,881.099000234,562.907919614,874.108010149,393.75552068,914.29042659
478.191913012,85.6203053087,570.3322519,73.8785302089,482.968183468,108.062459359,557.846027366,98.6657403652,480.291210461,142.906779931,569.216783776,132.948856978,547.900164543,846.629692217,417.874952944,883.488801873,568.446668303,841.048726683,398.839090707,880.944782065,561.655206112,873.905056252,392.015964936,913.813664615
477.99772081,85.22445965,570.310062159,73.6401971993,482.927385285,107.965428812,557.578496468,98.620549458,480.272025374,143.046183283,569.307989673,132.922013437,546.885383345,846.314347416,416.41084114,883.069588426,567.450823016,840.994242221,397.361316969,880.43260454,560.21035613,873.799847482,390.713259275,913.359333437
478.120166552,85.273505086,570.218173942,73.5837066625,483.126161295,108.218406972,557.756535406,98.4020510099,480.149790559,143.211273932,569.36452989,132.815891245,545.725992283,846.461758557,415.092675429,882.671775737,566.024287005,840.690723003,396.246374252,879.932940363,559.445644697,873.448837442,389.114401003,912.763501772
477.887015774,85.6274913517,570.174573625,73.5602618525,483.084335641,108.126759145,557.716141922,98.5254004581,480.141456696,142.939751391,569.231054811,132.920179897,544.206628222,846.413992028,413.63874653,882.182838058,564.739702899,840.510117813,394.86093101,879.738614888,557.893927608,873.364169262,387.788124008,912.376803681
477.848373662,85.3813037536,570.200660267,73.3538842586,482.925316851,107.976343723,557.382499694,98.5744929477,480.273468992,142.811629247,569.221666494,132.915506142,543.01612908,846.289901527,412.406598073,881.774844861,563.653715265,840.507023052,393.664407246,879.094162086,556.42842569,873.204221001,386.478448409,911.91715112
478.019604192,85.3514579067,570.270512395,73.4286905535,482.950202893,108.015057559,557.577008962,98.5636064971,480.219362953,143.115545239,569.289091673,132.802002301,542.150693857,846.055845795,411.270862758,881.409991412,562.691480575,840.113796989,392.245962625,878.711329384,555.316978256,873.11247802,385.120918618,911.366384375
478.160311478,85.4574126074,570.228714435,73.5627995444,483.024955797,107.956155434,557.587327461,98.4765980405,480.161956011,142.822477462,569.214244994,132.894560891,540.830764235,845.750258831,410.069105188,881.196836832,561.535390883,839.948137414,391.10630565,878.306544691,554.267513294,872.666056831,383.719500516,910.73604142
478.029529265,85.5280021439,569.998847944,73.3835195465,482.944794288,108.129877789,557.607610032,98.6309950865,480.154070885,143.105559551,569.121636357,132.872241945,539.94002511,845.538105961,408.790420781,880.441923393,560.307303164,840.007482239,389.84062659,877.816794791,552.811250052,872.66110871,382.398440716,910.261995905
477.902931717,85.3200030979,570.289779655,73.7116712494,482.969896176,108.126438248,557.587168796,98.6071329257,480.119302207,142.893735554,569.17244926,132.902400332,538.888633933,845.386821452,407.7106469,880.013253652,559.512002786,839.947493319,388.533681011,877.349757786,551.483285821,872.434421688,381.041071142,909.697684062
477.921777659,85.2260115999,570.061427283,73.4819244547,482.986596837,108.208656533,557.638846037,98.6451400868,480.087328562,142.656113867,569.051205328,132.85628471,538.076553093,845.119751521,406.482995154,879.511072634,558.257289499,839.725471231,387.288178025,877.054720804,550.665335524,872.033010792,379.92043118,909.366040333
477.89215624,85.0844751384,570.026231999,73.4271882555,483.001488484,108.122034214,557.436840084,98.6782292794,480.041315379,142.887810954,569.048936453,132.895197558,536.789139531,845.273349014,405.440661387,879.293472796,557.147869852,839.270741143,386.365504735,876.548746409,549.260057907,871.794663512,378.653302123,908.841464
477.802454641,85.2628991242,570.182841286,73.5828706783,482.876503129,108.035752828,557.547283817,98.5585857105,479.986313682,142.84059221,569.126241312,132.821402459,535.707205588,844.800647882,404.271221706,878.999759967,556.502706329,839.321887971,385.251476767,876.12026931,548.567219403,871.610071513,377.586599625,908.402924034
477.701430328,85.2862751107,569.915657408,73.5522025236,482.940229871,107.967260045,557.436811587,98.5960973948,480.118376024,142.83601615,568.881231476,133.054985014,534.952798239,844.766404775,403.116657424,878.485228359,555.332363672,839.00336973,384.223890416,875.837507193,547.583175224,871.418516395,376.300953606,908.071492216
477.890997124,85.3149642746,569.981339762,73.364864105,482.882428969,107.878159983,557.368646277,98.6189170205,479.925469118,142.901116339,569.021704234,132.881804979,534.156230961,844.597705405,402.198784269,878.013778075,554.771445609,838.923548,383.234771972,875.422389595,546.596487122,871.323586894,375.273031214,907.413496039
477.807850112,85.2313941613,569.958638942,73.5313193456,482.864870009,108.027680544,557.341066633,98.5463480719,479.874431151,142.800947817,569.115212216,132.95279744,533.274706264,844.59361978,401.305701775,877.586368436,554.057086617,838.801462272,381.981153241,875.109356133,545.681062766,870.964190589,374.233405496,906.934982843
477.779333188,85.3272452148,569.941343252,73.4672890586,482.72209827,107.958155272,557.362387035,98.638461431,479.902191956,142.684461994,569.019145916,133.02257587,532.649766981,844.239410518,400.104945443,877.396233804,553.280665895,838.582048871,380.832864884,874.670713901,544.75819092,870.810466376,372.996471879,906.551060206
477.619121761,85.3212902063,569.938734761,73.4695261523,482.885374601,107.767393124,557.421540542,98.5304515543,479.916436086,142.893362964,569.055581987,132.861670756,531.83422922,844.238856975,399.086914358,877.078502122,552.306564038,838.434251097,380.028895985,874.263748237,543.795352189,870.702050182,371.999765768,906.39483519
477.771933203,85.1693705072,570.031662479,73.6209123202,482.878916516,108.204377803,557.444360969,98.5099390614,479.84982252,142.702597522,568.915735574,132.839388685,530.897697355,843.899103429,398.463786186,876.36171581,551.319788814,838.250834728,378.986429746,874.206214035,543.143330519,870.7652558,370.955274107,905.750941319
477.770310816,85.3354837334,569.884309862,73.664276948,482.873140155,108.187020025,557.23685793,98.6551044629,479.966495101,142.908923069,568.8835109,132.896167131,530.386453725,843.805330781,397.332402749,876.32803631,550.679208516,838.022475521,378.23883778,873.610384321,542.212253373,870.391847507,370.238228187,904.995270573
477.718942167,85.1882140545,569.916353389,73.6788964172,482.774452427,107.952487796,557.366304129,98.4970006885,479.925619766,142.852098703,568.842273426,132.893646653,529.765175097,843.68228974,396.341666237,875.752359236,549.922279645,837.677875693,377.412141179,873.046331355,541.537275325,870.174041531,369.182239538,904.795983176
477.735464777,85.2051479964,569.883355401,73.6097014812,482.651966188,108.06599032,557.274936798,98.5795521554,479.903516142,142.734138848,568.859766928,132.881554672,528.983221243,843.481083993,395.415205404,875.694747824,549.344849985,837.518033223,376.402594052,872.833569443,540.63345784,869.541690275,368.024216952,904.60512353
477.507172075,84.9494474604,569.887190612,73.596490433,482.723169796,107.936077013,557.364985653,98.8408245386,479.653671238,142.640935183,568.807947041,132.745099093,528.143946039,843.237866078,394.607196432,875.340939089,548.301288624,837.210328067,375.534836851,872.481204247,539.738796024,869.397009238,367.224408674,903.933673115
477.654471032,85.0280667099,569.826745247,73.6020794779,482.763047098,108.147259962,557.100633046,98.3705935697,479.748299503,142.849647855,568.847987503,132.796123746,527.074454012,843.29282376,393.696739941,875.007367502,547.560729789,837.141238218,374.596254076,871.986711146,538.891941143,869.190496955,365.968934475,903.450360004
477.482271603,85.3483444422,569.833021926,73.4727797682,482.619065371,108.111514856,557.271648484,98.6686132033,479.884604996,142.818135991,568.8644915,132.869866252,526.634646138,842.759122064,392.755317012,874.478487369,546.843594454,837.113008021,373.616113068,871.552498634,538.137068541,869.102556123,365.105495767,903.341892354
477.681995162,84.9921640919,569.712280451,73.5348707324,482.639574132,108.063878947,557.112141852,98.3806297816,479.73619906,142.747308757,568.783627636,133.038700685,525.929692626,842.78778224,392.040407284,874.078506793,546.404945518,836.79793525,372.760336997,871.360885689,537.613382544,868.851026309,364.235574543,903.042456521
477.387924816,84.9889499181,569.75945777,73.5610728223,482.571618673,107.82817185,557.24689001,98.5477684609,479.680756849,142.649052411,568.752759368,132.984775053,525.149386375,842.47248226,391.005335172,873.914231482,545.525102559,836.745441946,371.915992981,870.930417715,536.735796174,868.647437829,363.279522339,902.254682133
477.405766868,84.8094162374,569.841153535,73.5291879097,482.61190451,107.887044839,557.185756721,98.8140453151,479.935954213,142.719350464,568.79462452,132.83336494,524.544333628,842.355809235,390.07371244,873.444895513,544.858132962,836.30570162,371.028790154,870.468480275,535.878555092,868.460544049,362.270630888,902.031244247
477.414449091,85.1349581719,569.748625534,73.5511355526,482.474802501,108.256586994,557.15480337,98.6599418245,479.820808298,142.773833001,568.74309525,133.000101021,524.067259122,842.124355854,389.296107845,873.106234634,544.100811624,836.249732073,370.196875396,870.388706744,535.321159976,868.151582112,361.459660985,901.485899514
477.513127695,84.7568641151,569.854820042,73.530803977,482.56651526,107.894012654,557.293460622,98.5647908562,479.740238141,142.828546918,568.649373751,132.955133924,523.416829571,842.142923777,388.277349846,872.921150015,543.380961974,835.85011366,369.358205399,869.919690858,534.622111897,867.868343331,360.785705566,901.214294434
477.433168792,85.2889155122,569.64846719,73.4706373016,482.282277557,107.900000923,557.042422151,98.5639504651,479.787467872,142.770041895,568.746874024,132.920308949,522.663836968,841.985841341,387.539977562,872.199725563,542.893857249,835.846107675,368.478180345,869.48545218,534.047362027,867.876177427,359.256258528,900.625204626
477.197926182,85.4244417231,569.739898465,73.5398884867,482.506913766,107.746298935,557.178858422,98.4594267071,479.561829683,142.737127569,568.696445374,133.068384594,522.145007991,841.585691424,386.769445446,871.912259122,542.425415874,835.263762884,367.779189749,868.936463163,533.115231719,867.401597295,358.705764237,900.181357567
477.128250801,85.3348769996,569.679352569,73.5971618821,482.48489686,107.874332005,557.081581373,98.6601769939,479.670593445,142.628454264,568.594000709,133.128765861,521.369961844,841.288445276,385.896952873,871.667258212,541.583027715,835.346805513,366.703904941,868.682820202,532.753879708,867.215823611,357.742965359,899.717540048
